STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       4336;20170924;   10;   5.8;   2.3;    3;   0.0;   0;    7.467;   0;   1.5;  12.6;  983.76;   12.8;   86.21;   19.4;    7.3;    3.9;eor
       4336;20170925;   10;   7.7;   3.2;    3;   0.0;   0;   10.300;   0;   1.8;  12.3;  982.16;   12.7;   84.54;   19.1;    7.9;    4.7;eor
       4336;20170926;   10;   5.7;   1.9;    3;   0.0;   0;    7.667;   0;   3.0;  12.7;  983.53;   13.2;   84.63;   19.7;    8.2;    4.8;eor
       4336;20170927;   10;   4.6;   1.5;    3;   0.0;   0;    8.733;   0;   2.5;  12.8;  985.00;   13.6;   83.58;   20.3;    7.7;    4.2;eor
       4336;20170928;   10;   7.7;   2.3;    3;   0.5;   6;    3.267;   0;   6.9;  14.8;  985.94;   15.9;   82.71;   21.4;   10.6;    8.6;eor
       4336;20170929;   10;   6.3;   1.8;    3;   0.1;   6;    7.183;   0;   6.7;  16.1;  983.97;   17.6;   81.54;   23.3;   14.0;   12.3;eor
       4336;20170930;   10;  12.2;   2.9;    3;   2.3;   6;    0.950;   0;   7.0;  14.5;  980.50;   13.3;   94.29;   17.5;    7.1;    4.9;eor
       4336;20171001;   10;   6.9;   1.9;    3;   0.9;   6;    5.633;   0;   7.2;  11.5;  983.81;   11.7;   84.96;   16.8;    8.3;    8.2;eor
       4336;20171002;   10;  11.7;   5.6;    3;  14.6;   6;    0.000;   0;   7.6;  14.7;  979.96;   13.2;   95.71;   15.4;   10.8;   10.2;eor
       4336;20171003;   10;  10.3;   4.0;    3;   0.0;   0;    5.717;   0;   5.0;  11.8;  982.93;   11.5;   87.33;   15.5;    6.2;    3.9;eor
       4336;20171004;   10;  11.3;   3.4;    3;   0.0;   0;    1.533;   0;   6.8;  10.5;  986.43;    9.9;   87.21;   14.3;    5.8;    3.7;eor
       4336;20171005;   10;  15.1;   5.9;    3;   3.9;   6;    2.733;   0;   3.7;  11.2;  979.30;    9.9;   91.88;   14.2;    4.8;    1.6;eor
       4336;20171006;   10;  11.3;   3.6;    3;   0.6;   6;    3.217;   0;   4.9;   9.9;  983.58;    7.9;   93.25;   11.8;    4.7;    1.1;eor
       4336;20171007;   10;  12.2;   4.6;    3;   4.2;   6;    0.583;   0;   7.3;   9.7;  984.03;    8.3;   89.21;   11.9;    4.1;    1.2;eor
       4336;20171008;   10;   8.9;   3.6;    3;   0.1;   6;    0.033;   0;   7.4;  12.3;  980.54;   11.1;   93.29;   14.0;    8.8;    8.5;eor
       4336;20171009;   10;   5.7;   1.8;    3;   0.4;   6;    1.017;   0;   6.8;  12.1;  982.76;   11.1;   91.83;   15.2;    8.6;    6.7;eor
       4336;20171010;   10;   8.7;   3.8;    3;   1.5;   6;    0.400;   0;   7.5;  13.3;  981.65;   11.8;   95.71;   15.7;    9.6;    8.6;eor
       4336;20171011;   10;   7.7;   3.4;    3;   0.0;   0;    0.267;   0;   6.0;  13.2;  981.95;   12.6;   90.54;   16.0;    9.6;    7.9;eor
       4336;20171012;   10;  11.3;   4.4;    3;   0.0;   6;    2.450;   0;   6.0;  13.5;  985.50;   13.2;   89.42;   17.5;   10.4;    7.4;eor
       4336;20171013;   10;   6.2;   1.6;    3;   0.0;   6;    1.533;   0;   5.1;  14.1;  989.49;   13.3;   92.79;   19.0;    9.7;    6.2;eor
       4336;20171014;   10;   5.0;   1.5;    3;   0.0;   0;   10.350;   0;   0.2;  13.3;  989.68;   13.6;   86.42;   21.3;    7.2;    4.3;eor
       4336;20171015;   10;   7.0;   1.7;    3;   0.0;   0;   10.017;   0;   0.0;  13.5;  987.83;   14.4;   83.83;   22.2;    7.5;    4.2;eor
       4336;20171016;   10;   6.2;   1.8;    3;   0.0;   0;    9.500;   0;   0.4;  13.2;  986.96;   16.4;   72.67;   23.5;   10.9;    6.9;eor
       4336;20171017;   10;   4.6;   1.5;    3;   0.0;   0;    9.133;   0;   2.3;  12.6;  983.80;   15.1;   74.21;   21.6;    9.8;    5.6;eor
       4336;20171018;   10;   9.8;   3.0;    3;   0.0;   0;    9.133;   0;   3.1;  11.8;  977.92;   13.9;   75.08;   20.4;    8.8;    4.4;eor
       4336;20171019;   10;   9.8;   2.5;    3;   0.2;   6;    8.300;   0;   3.9;  10.9;  975.43;   15.1;   66.00;   22.4;    8.5;    5.5;eor
       4336;20171020;   10;  13.9;   4.0;    3;   0.1;   6;    2.717;   0;   5.3;  10.6;  976.92;   13.0;   71.46;   16.5;    8.9;    6.2;eor
       4336;20171021;   10;   9.9;   4.4;    3;   2.5;   6;    0.117;   0;   6.7;  12.3;  978.20;   11.6;   89.63;   15.5;    9.0;    7.4;eor
       4336;20171022;   10;  13.2;   5.7;    3;   8.4;   6;    0.000;   0;   7.5;   9.5;  979.20;    8.1;   87.83;    9.4;    6.4;    5.8;eor
       4336;20171023;   10;   8.2;   4.0;    3;   3.5;   6;    0.067;   0;   7.7;  10.4;  984.03;    8.8;   91.63;   10.8;    6.9;    5.9;eor
       4336;20171024;   10;   7.7;   3.9;    3;   1.6;   6;    0.000;   0;   8.0;  12.9;  986.96;   11.3;   96.00;   13.2;    9.5;    9.4;eor
       4336;20171025;   10;   6.7;   2.9;    3;   0.2;   6;    0.100;   0;   6.8;  14.0;  986.61;   12.4;   96.75;   14.7;    7.1;    5.3;eor
       4336;20171026;   10;   4.1;   1.1;    3;   0.4;   6;    0.000;   0;   6.5;  12.5;  987.30;   10.5;   97.83;   13.6;    6.4;    4.4;eor
       4336;20171027;   10;  12.0;   3.3;    3;   0.1;   6;    4.200;   0;   4.7;  10.2;  989.06;   10.2;   82.04;   13.8;    4.2;    2.3;eor
       4336;20171028;   10;  14.6;   5.7;    3;   1.4;   6;    0.117;   0;   6.3;   8.7;  986.59;    7.1;   87.04;    9.2;    2.9;    0.6;eor
       4336;20171029;   10;  17.3;   6.1;    3;   2.9;   6;    2.283;   0;   5.5;   9.6;  978.45;    8.6;   85.13;   11.5;    2.1;   -1.0;eor
       4336;20171030;   10;   7.4;   2.0;    3;   0.0;   0;    5.583;   0;   2.5;   6.7;  987.85;    4.0;   84.17;    9.9;   -0.1;   -2.6;eor
       4336;20171031;   10;   4.1;   0.9;    3;   0.0;   0;    8.083;   0;   2.8;   6.5;  989.09;    4.2;   80.58;   10.1;   -1.7;   -4.0;eor
       4336;20171101;   10;   3.6;   1.0;    3;   0.0;   0;    8.283;   0;   5.6;   7.6;  984.95;    7.3;   75.58;   14.4;    2.4;    0.5;eor
       4336;20171102;   10;   9.6;   3.5;    3;   0.0;   6;    0.000;   0;   7.5;   9.6;  978.90;    8.9;   83.92;   10.4;    6.8;    3.3;eor
       4336;20171103;   10;   4.6;   1.8;    3;   0.0;   0;    0.567;   0;   6.6;  10.1;  978.23;    8.8;   88.75;   12.4;    5.8;    3.3;eor
       4336;20171104;   10;  10.8;   3.2;    3;  15.3;   6;    3.817;   0;   6.8;  11.1;  972.78;   11.1;   84.46;   16.4;    5.5;    4.5;eor
       4336;20171105;   10;  14.2;   4.1;    3;   4.5;   6;    0.000;   0;   7.5;   9.5;  973.31;    7.6;   88.50;   11.5;    1.6;   -1.0;eor
       4336;20171106;   10;   6.5;   2.2;    3;   0.0;   0;    4.383;   0;   4.6;   6.4;  983.88;    3.3;   83.54;    8.3;   -1.8;   -3.3;eor
       4336;20171107;   10;   8.6;   3.1;    3;   1.8;   6;    0.000;   0;   5.9;   7.1;  981.36;    3.9;   87.46;    5.7;    0.9;   -0.8;eor
       4336;20171108;   10;   4.1;   1.9;    3;   1.4;   6;    0.000;   0;   8.0;   8.7;  979.67;    5.3;   97.33;    5.9;    4.8;    4.6;eor
       4336;20171109;   10;   7.2;   2.5;    3;   0.1;   6;    0.000;   0;   8.0;   8.5;  985.35;    5.5;   93.63;    6.7;    4.3;    3.1;eor
       4336;20171110;   10;  12.5;   5.0;    3;   7.2;   6;    0.000;   0;   7.8;   8.2;  982.04;    4.7;   95.46;    7.0;    3.0;    3.1;eor
       4336;20171111;   10;  13.0;   5.0;    3;  15.1;   6;    0.000;   0;   7.9;   9.3;  974.82;    6.7;   94.33;    9.7;    4.2;    2.9;eor
       4336;20171112;   10;  12.9;   3.1;    3;  23.1;   8;    0.000;   0;   7.5;   7.8;  967.05;    4.0;   95.25;    6.5;    1.7;    0.4;eor
       4336;20171113;   10;   8.6;   2.6;    3;   0.2;   6;    2.083;   0;   4.9;   7.1;  978.48;    3.8;   88.38;    7.5;   -0.4;   -2.8;eor
       4336;20171114;   10;   4.6;   1.2;    3;   0.0;   0;    4.517;   0;   5.3;   6.3;  987.45;    1.1;   95.71;    6.5;   -2.3;   -3.4;eor
       4336;20171115;   10;   5.7;   1.9;    3;   0.0;   0;    3.333;   0;   6.2;   6.4;  987.93;    1.8;   92.04;    6.5;   -0.5;   -1.4;eor
       4336;20171116;   10;   7.7;   2.6;    3;   0.2;   6;    0.000;   0;   6.7;   6.4;  986.38;    1.1;   96.58;    2.1;    0.1;   -2.0;eor
       4336;20171117;   10;   3.1;   1.1;    3;   0.0;   6;    0.000;   0;   7.8;   7.5;  987.61;    3.3;   96.29;    6.2;    0.8;    1.1;eor
       4336;20171118;   10;  13.7;   3.8;    3;   3.7;   6;    0.550;   0;   7.6;   7.2;  984.38;    4.2;   86.79;    5.7;    3.2;    1.8;eor
       4336;20171119;   10;  12.2;   4.6;    3;   0.0;   6;    3.517;   0;   5.6;   6.7;  981.77;    4.0;   82.67;    6.9;   -0.5;   -3.3;eor
       4336;20171120;   10;  11.8;   4.0;    3;  10.1;   6;    0.000;   0;   7.0;   6.5;  982.86;    1.7;   93.67;    4.6;   -1.1;   -3.6;eor
       4336;20171121;   10;  10.8;   5.7;    3;   5.1;   6;    0.000;   0;   8.0;   8.8;  978.77;    5.8;   95.54;    6.8;    4.6;    4.5;eor
       4336;20171122;   10;   9.1;   4.1;    3;   0.0;   0;    8.233;   0;   4.2;   8.1;  974.31;    7.7;   77.63;   12.1;    3.4;    0.5;eor
       4336;20171123;   10;  15.9;   7.2;    3;   0.2;   6;    0.483;   0;   6.0;   9.3;  972.05;   11.6;   68.33;   14.9;    7.8;    4.8;eor
       4336;20171124;   10;  12.9;   6.4;    3;  16.0;   6;    0.150;   0;   7.7;  10.7;  974.15;   10.7;   82.67;   11.9;    9.0;    8.6;eor
       4336;20171125;   10;  10.3;   4.1;    3;   4.5;   6;    0.333;   0;   7.3;   8.1;  975.20;    5.0;   91.88;    9.0;    1.4;   -1.0;eor
       4336;20171126;   10;   9.3;   4.6;    3;   0.6;   8;    0.300;   0;   7.5;   6.2;  985.96;    2.0;   88.46;    3.3;    1.3;    0.7;eor
       4336;20171127;   10;  17.0;   7.0;    3;  17.8;   6;    0.000;   0;   8.0;   7.1;  982.73;    3.1;   93.04;    4.3;    1.2;    0.3;eor
       4336;20171128;   10;  15.8;   5.6;    3;   6.0;   6;    0.100;   0;   7.6;   7.3;  970.50;    3.4;   93.92;    4.4;    1.8;    1.9;eor
       4336;20171129;   10;   7.2;   3.2;    3;   5.7;   8;    1.000;   0;   6.8;   6.3;  967.95;    1.8;   91.04;    2.9;    0.5;   -1.5;eor
       4336;20171130;   10;   9.6;   3.7;    3;   0.7;   8;    0.000;   1;   7.6;   6.0;  967.89;    0.6;   93.46;    2.4;   -1.4;   -2.7;eor
       4336;20171201;   10;   6.7;   2.3;    3;   1.3;   7;    1.167;   0;   6.9;   5.4;  974.92;   -0.2;   89.42;    1.5;   -1.2;   -2.9;eor
       4336;20171202;   10;   8.6;   3.4;    3;   0.0;   7;    6.050;   0;   4.5;   4.7;  985.60;   -1.0;   83.04;    1.6;   -3.3;   -5.5;eor
       4336;20171203;   10;   7.7;   3.2;    3;   1.5;   7;    0.000;   0;   7.8;   4.6;  988.08;   -1.8;   86.29;   -0.9;   -2.3;   -2.3;eor
       4336;20171204;   10;   6.7;   3.8;    3;   0.7;   8;    0.000;   1;   8.0;   6.3;  993.05;    0.6;   98.46;    2.3;   -1.0;   -0.9;eor
       4336;20171205;   10;   7.2;   3.2;    3;   0.0;   0;    0.000;   0;   8.0;   7.2;  997.65;    3.0;   94.54;    4.4;    1.8;    1.9;eor
       4336;20171206;   10;   4.6;   2.3;    3;   0.0;   0;    0.000;   0;   7.7;   6.9;  994.33;    3.0;   91.29;    3.9;    0.5;   -1.4;eor
       4336;20171207;   10;  15.6;   6.6;    3;   8.0;   6;    3.483;   0;   6.3;   6.3;  982.03;    2.8;   84.83;    6.4;   -1.3;   -1.3;eor
       4336;20171208;   10;  16.3;   5.8;    3;   3.9;   8;    1.833;   0;   5.9;   6.4;  974.73;    2.0;   89.88;    6.1;   -1.4;   -3.8;eor
       4336;20171209;   10;  12.9;   6.0;    3;   0.2;   7;    0.150;   3;   7.2;   4.6;  977.65;   -1.0;   81.33;   -0.2;   -2.0;   -4.0;eor
       4336;20171210;   10;  18.5;   6.5;    3;  11.2;   8;    0.000;   1;   7.8;   6.0;  955.57;    1.3;   87.92;    6.7;   -2.7;   -2.7;eor
       4336;20171211;   10;  17.1;   6.1;    3;  21.9;   8;    0.000;   0;   7.7;   8.5;  945.39;    6.7;   86.00;    9.1;    3.9;    3.1;eor
       4336;20171212;   10;  19.0;   6.6;    3;   0.2;   8;    0.783;   0;   6.7;   5.6;  970.05;    1.4;   83.54;    3.8;   -0.4;   -2.0;eor
       4336;20171213;   10;  18.9;   6.9;    3;  14.6;   8;    1.617;   1;   6.5;   6.2;  970.07;    1.4;   90.38;    5.1;   -0.8;   -2.2;eor
       4336;20171214;   10;  25.7;   7.9;    3;   7.9;   8;    0.700;   0;   7.4;   6.8;  959.67;    3.8;   84.42;    5.4;    1.5;    0.3;eor
       4336;20171215;   10;  14.1;   5.2;    3;   8.3;   8;    0.617;   0;   7.7;   6.6;  959.54;    2.4;   90.79;    4.1;    0.6;    0.1;eor
