  Wind_max,  Wind_mittel,Niederschlagsform,Schneehöhe,Bedeckungsgrad, Dampfdruck,  Luftdruck, Temp_mittel, rel_Feuchte, Temp_max_2m, Temp_min_2m, Temp_min_5cm
11.9,3.3,6,0,5.3,13.8,979.3,15.1,82,22.1,10.3,8
10.2,3.5,6,0,3.8,10.1,979.1,10.9,78,15.1,5,2
6.9,1.7,8,0,6.6,10.1,975.3,9.1,87,14.9,5.7,3.4
8.7,2.5,6,0,8,10.6,968.3,9,92,10.1,8,7.5
7.2,2.8,6,0,7.3,10.5,968.7,10,86,14.1,7.1,7.2
14.8,5.5,6,0,6.7,10.6,976.2,11.7,77,14.7,8.8,5.3
5.8,1.6,0,0,4.3,9.7,984.5,11.9,73,19.1,6.5,2.4
6.3,2.3,6,0,6.2,13.2,984.9,14.8,78,21.8,8.9,6.7
4.8,1.4,6,0,7.3,16.7,982.3,16.8,87,20.5,14.3,11.4
4.4,1.7,6,0,7.7,17.5,981,17.5,88,21,15.8,14.8
7.1,1.4,0,0,5,16.3,982.3,17,85,21.4,13.8,10
9.2,4.4,0,0,2.8,12.7,984.1,14.2,78,18.3,9,7.5
9.6,4.6,0,0,0,9.7,983.1,11,75,16.8,6.9,5.3
8.8,3,0,0,0.1,9.4,983.2,10.3,77,16.8,5.6,1.4
3.6,0.9,0,0,3,9.7,985.2,10.1,80,17.9,3.4,-0.4
4.2,1.6,6,0,3.8,10.6,986.3,10.6,83,16.2,5.9,2.8
7.6,2.6,0,0,4.3,10.9,984.7,11.6,80,16.2,8.9,7
6.9,2.9,0,0,2.6,9.5,987.9,10.2,78,15.7,5.9,2.1
4.9,1.6,6,0,5.3,10,986.4,8.7,88,13.1,4.1,0.7
8.2,3.5,0,0,2.6,10.2,987.2,10.4,82,15,6.8,3.6
7.2,3.7,0,0,0.4,8.4,984.9,9.8,71,17.2,5.2,2.3
6.6,2.6,0,0,0.5,10.8,981.8,11.7,78,19.7,4.3,0.2
6.2,2.2,0,0,0.7,11.6,982.9,12.7,80,19.5,6.9,2.2
13.4,4.7,6,0,4.8,11.7,981.3,11.9,84,15.5,6.8,4.8
7.6,3.1,6,0,1.8,8,990.1,7.1,80,12,2.9,-1.9
6.7,1.9,6,0,5.2,7.2,993.5,4.9,83,8.5,1.1,-2.9
9.4,3.2,0,0,2.8,5.9,995.1,4.1,73,8.7,0.1,-2.8
6.3,1.5,6,0,7.4,6.9,989.9,3.5,87,5.7,0.8,-1.3
8.7,4,0,0,2.5,6,986.8,2.9,81,7.1,0.2,-1.3
10.7,4.8,0,0,2.1,6,983.8,3.1,79,7.8,-0.8,-1.8
12.5,5.5,0,0,6.8,6.8,982.7,4.5,80,6.3,1.2,-0.3
9.6,4.7,0,0,7.7,8.2,982.6,7.1,82,9.3,5.3,5.1
8.8,3.7,0,0,8,8.1,981.8,7.2,80,8.1,6.6,6
3.4,1,0,0,8,8.1,989.7,7.3,80,8.9,6.2,5.6
5,1.4,0,0,7.5,8,985.9,6.5,83,8.9,3.3,0.4
7,2.7,6,0,7.7,9,977.3,7.1,88,9.5,4.4,3.6
9,2.9,6,0,5.8,8.8,980.2,7.2,87,10.1,2.1,-2
6.2,2.2,0,0,1.6,7.3,990.6,4.9,85,10.8,-0.2,-3.4
5.2,2.4,0,0,0.5,7.1,993.2,6.3,76,12.6,1.1,-2.3
5,1.3,6,0,7.6,9.8,993.6,9.2,84,12.1,4.9,4.4
4.9,1.4,6,0,7.8,11.7,989.8,11,89,13.2,9.6,7
8.5,2.9,0,0,7.1,8.1,988.4,8.9,71,10.7,6.4,3.5
6.2,2.5,6,0,5,6.6,988.6,6.5,69,10.8,3,-1.8
11.4,4,6,0,6.4,8.1,988.8,6.1,86,9.5,3.8,0
12.9,5.4,6,0,7.9,8.1,987.3,5.6,88,8,3.6,0.5
14.6,5.6,6,0,8,9.9,980.3,8.3,90,9.2,6.1,5.7
15.7,7,8,0,7.2,6.7,978.6,3.5,85,6.1,1.8,1
15.7,7.2,6,0,7.8,7.8,979.4,5.4,84,9.2,1.2,0.7
17.1,7.5,6,0,7.3,9.2,974.2,7.5,88,9.3,3.1,1.5
9.5,3.6,6,0,3.1,6.2,981.7,2.4,86,6.3,-0.2,-3.5
12.3,5.2,8,0,7.8,6.5,975.7,2.2,90,4.1,0,-3
11.4,4,8,0,6.8,5.7,971.3,1.9,81,4.2,-1.4,-3.5
9,3.6,7,0,4.9,4.7,983.4,-0.1,78,3.1,-2.1,-5.9
6.4,2.6,7,0,3,4.4,988.9,-1.1,78,2.3,-3.4,-6.4
5.3,1.6,8,0,7.9,5.9,987.2,1.2,88,3.8,-2,-3.1
8.7,3.8,0,0,4.3,6,975.3,1.8,87,4.8,-1.9,-3.2
7.6,3.1,6,0,7.7,5.5,972.1,1,83,3.2,-2.2,-3.9
9.4,4.1,6,0,7.9,6.2,973.6,4.3,75,5.6,3.2,2.5
9.6,3.1,6,0,7.3,8,971.6,5.5,88,8.8,3.3,1.5
4.1,1.6,6,0,7.5,9.9,970.8,7.6,95,9.7,5.6,3.7
10.1,2,6,0,8,9.2,975.2,6.8,93,8.6,3.9,3.4
7.5,2.5,8,0,5,5.6,985.7,0.8,87,4.1,-3.7,-7.1
10.9,5,8,0,7.7,6.6,983.3,1.8,94,4.7,-2.4,-3.6
10.5,3.8,6,0,7.3,6.7,988,2.6,90,4.8,0.9,0.3
5.8,2.1,6,0,6,6.7,990.1,2.4,91,4.9,-1.6,-4
5.7,2.3,0,0,0.9,5.2,983.6,-0.2,87,4.9,-3.5,-6.9
9.5,3.4,8,0,6.4,5.5,975.8,-1.1,96,2.1,-3.6,-7
9.6,4.1,6,0,7.9,7.9,975,4.6,93,6.3,2,1.9
11.1,5.9,6,0,7,8.6,972.8,5.9,92,7.4,4.2,2.8
24.5,9.8,6,0,7.9,9,967.3,6.7,91,7.8,5.1,4.5
18.5,8.1,6,0,7,7.5,962.3,6,81,7.2,4,2.5
14.6,4.6,6,0,7.1,7.6,979,4.9,87,6.4,3,-0.1
13.1,5.9,6,0,8,9.4,981.8,7.8,88,9.6,6.1,5.8
16.8,7.4,6,0,7.4,9.6,979.4,8.3,88,9.3,7.2,6
23,8,6,0,7.5,9.7,966.6,8.1,89,10.5,4.6,3.4
15.4,5.4,6,0,7.2,7,970.6,4,86,5.3,3,1.5
16.9,7.3,6,0,7.1,8,956.6,5.8,87,7.3,4,3.5
14.3,5.7,6,0,7.7,7.9,963.2,5,90,6.1,3.4,2.3
11.9,3.7,6,0,6.5,6.8,983.2,3.5,87,5,1.6,-0.6
8.4,2.7,6,0,7.1,6.4,994.7,3.3,83,4.3,2.4,-0.2
9,4.3,0,0,7.1,6.3,999,3.4,80,4.8,1.2,-0.5
11.4,4.6,0,0,6.9,4.2,997.2,-0.6,72,1.1,-1.5,-3.6
12.7,5.7,0,0,2.8,3.8,994.2,-1.8,70,0.6,-4.1,-5.5
11.2,5.5,0,0,3.1,4,994.8,-2.5,79,0.5,-4.8,-5.7
14.2,6.3,0,0,4.5,3.9,992.9,-2.4,75,-1.1,-4.1,-5.9
10.9,5.4,0,0,1,3.8,994,-2.7,77,0.1,-4.7,-6.1
8.2,3.1,0,0,0.1,3.9,998,-2.1,75,2.5,-6.3,-9.1
6,2.9,0,0,0,4.2,995.4,-1.7,79,2.9,-4.6,-8.6
4.9,2.5,0,0,0,4.1,990.5,-3.7,87,1.1,-6.5,-10.2
3.2,1.4,0,0,1,3.5,988.8,-5.7,87,1.1,-9.8,-12.4
4.4,1.5,0,0,1.7,3.5,990.5,-5.4,86,2.8,-10,-11.7
4.4,2,7,0,3.9,3.8,990.2,-5.4,92,-2.1,-8.3,-11.6
5.4,2.3,7,0,6.3,3.5,985.6,-6.3,92,-3.3,-8.6,-9.4
4.3,1.8,8,0,7.8,4.6,989.2,-3.2,94,-0.1,-8.2,-10.8
4.5,1.8,6,2,8,6,995.6,0.3,96,1.1,-0.3,-0.3
5.3,1.9,6,0,8,5.9,992.2,0.1,96,2,-2.4,-2.4
10.8,5.4,6,0,6.3,6.1,983.5,0.6,94,3.3,-2.6,-4
8.4,3.8,6,0,7.8,7,985.9,3,92,3.9,1.9,0.1
3.8,1.4,6,0,7.5,6.5,990.3,2,92,3.6,0.7,-0.6
8.9,2.5,6,0,7.5,5.7,986.3,0.2,91,2,-2.3,-3.3
11.8,5.4,0,0,4.5,4,978.7,-2.9,80,-1.6,-4,-5.4
12.3,5.3,8,0,7.5,4.3,968.2,-1.6,79,-0.3,-3,-3.9
9.1,3.6,6,0,6.8,4.7,972.4,-0.2,78,4,-2.3,-3.6
15.3,5.2,6,0,7.3,8,970.9,5.4,88,6.8,0.3,-2.2
12.6,3.9,6,0,4.9,7.3,974.9,4.4,87,7,0,-3.6
18.2,6.4,6,0,6.2,7.7,978.4,6.2,81,9.1,3.9,2.6
11.2,3.1,6,0,5.3,6.9,983.9,4.1,84,8.7,-0.5,-3.9
12.2,4,6,0,7.4,7.2,979.1,3.7,90,6.6,-0.5,-2.6
10.2,4.2,6,0,6.2,8,979,5.5,89,8.7,2.1,-0.7
20.6,6,6,0,5.6,8.6,968.6,9.8,72,13.6,6.5,5
12.3,5.4,6,0,6.9,7,972.1,3.9,86,6.5,-0.9,-4.6
6.5,2.3,0,0,1.1,5.5,978.4,0.7,86,6,-3.2,-6.8
11.1,4.6,6,0,7,6.8,972.8,4.2,82,5.9,-1,-4
15.3,7,6,0,7.5,7.4,967.7,6.6,76,8.6,4.6,3.3
18.3,5.6,8,0,7.4,8.1,962.4,6.5,83,9.6,4.9,2.9
16.1,5.4,6,0,7.5,7.8,972.6,5.6,86,7.1,4.1,3.1
15.6,7.2,6,0,7.6,9.2,979.9,7.8,86,9.7,6.5,5.2
14.6,7.4,6,0,7.5,10.7,987.8,10.1,87,10.8,9.5,8.8
11.7,6.1,6,0,7,9.2,988.7,9.6,77,11.4,8.4,7.7
16.9,7,6,0,7.5,8,981.6,7.9,75,8.5,7.1,6.2
18.2,5.5,6,0,4.5,6.5,982.2,4.3,77,7.9,-2.2,-5.7
4.6,1.4,0,0,4.8,5.2,993.5,1,79,4.6,-3.4,-6.6
6.3,2,6,0,6.5,5.8,992,4.1,71,8.2,0.2,-2.6
4.5,1.8,0,0,5.3,6,1000.9,0.5,94,4.3,-3.1,-4.6
7.7,3.3,0,0,5.8,6.1,998.9,1.9,87,6.2,-0.8,-2.4
10.5,4.4,0,0,6.8,4.8,995,3.3,63,7.3,0.1,-1.9
3.9,1.4,0,0,7.3,6.1,995.1,4,74,6.8,1.6,-0.6
6,2,0,0,7.2,6.3,989.5,4.5,76,6.9,2.5,1
9.1,3.5,8,0,7.9,6.1,986.4,1.3,91,3.3,-0.1,-0.9
18.2,5.7,8,1,7.8,5.5,982.7,0.2,89,1.7,-0.9,-0.9
18.1,7.6,8,0,8,6.6,965.9,2.1,93,5.6,-0.2,-0.2
10.3,4.8,0,6,3.7,5.1,978.2,0.6,81,3.7,-3.1,-6.6
6.6,2.9,8,0,4.3,4.2,977.4,-0.2,72,4.8,-4.5,-7.2
10.7,3.8,8,0,7.6,6.5,970.2,3.5,82,5.8,-0.1,-3.4
16.9,6.5,6,0,7.7,7.3,978.8,4.5,87,8.5,1.6,0.8
20.8,7.5,6,0,6.1,8.4,984.6,6.9,84,9.7,1.5,-1.4
4.2,1.2,0,0,3.2,5.8,998.8,1.2,88,6.7,-2,-3.9
8.8,3.4,0,0,2,4.7,997.8,3.4,63,10.2,-1.2,-4.1
8.3,4.1,0,0,0.4,4.3,995.5,4.6,53,11.5,0.2,-1.8
11.4,4.5,0,0,2.8,5.3,995.2,4.4,64,10.5,0.5,-2.3
11.5,4.7,0,0,1.5,6.2,994.9,5.7,68,11.5,1.8,-1.1
8.2,3.9,0,0,0.9,6.4,994.3,4.9,74,10.7,1.2,-2
8.2,3.4,0,0,2.4,6.1,995.5,2.3,85,7.6,-1.5,-6.1
8.5,3.1,6,0,1.4,5.6,995.3,1.4,84,7.4,-2.6,-7.2
11.1,5.2,0,0,4.8,4.7,996.2,0.2,77,3.6,-2.4,-3.8
11.4,5.5,0,0,0.5,2.9,1000.9,-1.4,55,3.4,-4.9,-6.8
7.5,2.7,0,0,1.2,2.5,1000,-0.5,46,7.2,-5.8,-8.8
3.9,1.3,0,0,0.7,3.2,994.3,1.5,50,11.3,-6.1,-10.3
5.4,2,6,0,0,3,986.9,2.8,41,11.4,-4.3,-9
8.4,3,6,0,7.2,6.5,983.5,4.7,74,6.9,0.5,-5.5
9.6,3.9,6,0,7.7,8.7,987.1,6.7,89,9.7,5.4,5.1
13.8,6.6,6,0,7.9,9.1,989.1,8.7,81,11.6,6.7,6.1
11.3,3.2,0,0,4.9,8.3,990.8,7.9,79,12.2,3.1,-1.6
10.5,2.9,6,0,1.1,8.2,984.2,7.9,78,15.2,-0.2,-2.5
8.8,3,6,0,7.1,9,984.1,7.9,84,9.3,6.9,5.4
18.1,6.4,6,0,7,9.5,976.9,9,83,12.6,6.5,4.9
12,5,6,0,6.3,7.2,981.1,6,77,8,4,1
7.1,2.1,6,0,6.9,7,983.8,5.7,77,9.6,0.6,-2.4
19.1,6.9,6,0,7.9,10.5,978.2,9.1,90,10,7.7,7.5
28.1,10.9,8,0,6.7,8.4,969.7,8.8,74,10.9,3.3,2.2
19.6,9,6,0,8,9.5,974.8,8.4,85,9.7,6.5,5.5
14.5,5.8,8,0,5.8,8.3,973.7,6.2,85,9.4,0.6,-2.5
11,3.2,7,0,6.6,5.8,976.6,0.8,90,1.8,-0.5,-3.1
10.6,3.4,7,2,3.3,4.2,989.6,-0.3,70,2.8,-4.2,-7.2
5.7,1.6,6,0,5,4.6,987.1,0.5,74,5.5,-5.1,-7.9
5,1.5,6,0,7.7,6.8,977.9,3.7,84,7.6,0.3,-1.6
8.4,2.9,6,0,6.5,6.9,974.4,5.4,78,8.7,3.5,2
11.4,5.1,6,0,7.3,6.7,967.9,6,73,9.7,2.8,1.6
23.6,8.1,6,0,7.1,7,957.3,6.4,73,9.6,4.7,3.5
17.3,9.4,6,0,7.8,8.1,958.7,6.6,83,10.2,4.8,4.2
26.9,10.2,8,0,5.3,7.8,965.6,7.8,73,10.8,4.6,2.8
13.3,5.9,6,0,7.6,7.2,978,5.4,80,8,3.1,2.2
15.3,5.7,6,0,8,10.2,974.9,8.3,93,10.2,5.4,5.1
12.6,2.8,6,0,7.3,10.6,971.8,10.5,84,14.8,6.8,5.7
15.1,6.6,6,0,7.2,9.5,965.5,8,88,9.6,6.8,6
9.5,3.9,6,0,7.3,6.4,972.1,4.9,73,7.2,1.7,0.2
8.9,3,0,0,2.9,4.4,976.1,2.1,63,6.6,-1.3,-4.4
11.3,2.8,7,0,5.5,4.9,976.9,1.8,71,7.1,-1.7,-5.2
17.1,5.5,8,0,6.6,5.7,975.9,1.3,85,4.2,-2.4,-4.5
18.6,7.6,8,0,7.3,6,949.7,1.4,89,4.3,0.1,-0.3
12.8,4.8,8,0,7.3,5.9,951.4,2.3,83,6.2,0.4,-0.5
8.9,2.8,7,0,5.2,4.2,960.5,-0.9,73,1.6,-3.3,-6.6
10.4,3.6,7,0,6.2,4.7,958.4,-1.4,85,3.6,-4,-6.5
13.9,6.2,7,3,6.4,4.7,965.6,0.2,77,3.4,-2,-2.8
10.4,4.5,8,0,7.3,6.1,965,3.6,77,8,-0.2,-1.8
9.9,3.8,6,0,7.9,7,963,3.7,87,6.4,1.5,1.5
16.5,5.2,6,0,7,6.5,971.8,6,72,11.5,1.3,1.3
15.2,5.7,0,0,6.1,6.6,979.4,7.4,65,12.6,4.2,0.1
20.8,6,6,0,6.3,6.4,971.7,11.8,48,19.5,4.6,-0.6
10,3.4,6,0,7.1,7.7,979.3,8.6,70,13.1,5.6,2.9
13.4,4.2,6,0,4.7,7.6,984.9,9,68,14.6,2.5,-1.8
10.7,4.9,6,0,6.3,7.7,984.3,8.1,72,11.8,5,1.6
10.3,3.9,6,0,5.6,6.9,986.2,6.2,73,8.7,3.8,1.2
4.8,1.7,6,0,5.4,6.6,987.9,6.4,70,10.7,-0.4,-3.6
13.4,3.9,6,0,7.6,7.9,973.6,6.6,82,10.9,3.3,3
9.3,2.3,8,0,7.3,6.5,963.9,2.8,87,7,0.4,0
14.9,5.2,8,2,6.5,5.6,965.6,0.3,90,2.2,-2.4,-4.8
8.9,2.6,8,0,5.5,5.2,966.3,3,71,9.3,-3.1,-5.4
8.2,3,6,0,7.8,7.3,960.2,4,89,5.3,2,1.7
7.3,2.4,6,0,7.9,7.9,960.4,5.4,89,7.9,3.8,3.8
8.4,2.9,6,0,7.5,8.5,962.5,5.9,91,7.4,4.2,2
11.4,3.7,6,0,5.9,7.4,973.2,7.2,75,12.8,3.2,1.6
13.5,4.3,6,0,7,8.4,975,8.3,77,13.4,5.5,3
15.4,5.1,6,0,7.4,8.1,975.4,5.6,89,7.3,3.9,2.5
11,2.7,6,0,6.6,7.1,981.7,5.2,82,10,1,-1.7
8.5,2.5,6,0,3.5,5.9,980.4,3.9,76,9.5,-0.7,-3.3
12.3,4.4,6,0,4.6,5.8,969.2,3.5,75,6.7,-1.6,-4.2
11.7,5.1,6,0,7.1,7.5,959.9,9.4,65,15.6,4.2,3.4
10,3.5,6,0,7,9.4,961.7,8.2,86,12.2,5.6,3.3
11.2,4.6,0,0,5.9,10,966.3,10.6,79,17,4.6,2.8
12.5,4,6,0,7.5,10,963.4,9.8,82,13,6.3,5.6
5.8,2.3,6,0,7.2,10.1,969.7,10.5,81,13.2,7.9,6.7
9.3,2.1,6,0,5.4,9.8,980.2,11,76,17,5.5,2.6
12.1,3.6,6,0,5.4,9,985.8,12.1,66,17.4,8.3,6.4
9,3.3,0,0,6.3,8.7,990.4,10.4,71,15.9,7.2,3.4
6.2,2.2,0,0,2.8,8.1,989.5,12.1,60,18.6,4.2,1.6
7.8,3.1,6,0,5.5,7.6,981.8,14,51,20.4,6.5,3.6
11,4.4,6,0,7.3,11.2,971.9,11.8,81,15.1,8.3,7.8
9.8,3.9,6,0,5.7,8.2,968.1,10,69,14.8,7,3.8
16.1,4.8,6,0,5.2,8.4,965.6,10,69,15.4,5.8,3.5
11.4,3.9,6,0,5.3,8.6,976.2,9.2,75,13.8,5.4,2.7
7.1,2.4,6,0,4.8,9.2,984.4,11.4,70,17.2,6,3.1
8.6,3.6,0,0,2,8.5,986.5,13.5,58,20.2,5.9,3.5
9.8,4.5,0,0,2.8,8,984.5,14.1,51,20.2,8.3,6.7
11.8,5.2,0,0,0.8,7.8,986,13.9,51,19.8,7.2,3.6
13.1,5,0,0,0.5,9.9,984.9,15.5,59,21.6,8,6.4
10.1,4.2,0,0,0.7,9.2,982.9,15.6,54,21.1,9.9,6.4
10.3,3.9,0,0,0,8.1,979.6,15.8,48,22.1,8,4.8
9.9,4.2,0,0,1.9,8.5,977.5,17.5,45,23.9,10,6.7
13,5.3,0,0,1.1,8.5,978.1,18.2,42,24.2,11.2,9
12.6,4.9,0,0,0.4,8.6,978.8,17.2,45,22.8,10.9,7.5
11.5,4.4,0,0,0.4,8.3,978.2,17.7,43,23.8,10.3,8.8
10.1,4.1,0,0,0.9,8.7,976.2,18.5,43,24.7,12.5,10.3
8.1,3,6,0,2.3,10.2,975.1,17.9,52,25.3,12.5,9.8
11.9,3.4,6,0,6.5,12,972.6,16.3,65,21.1,12,7.6
8.3,3,6,0,5.9,12.2,970.6,17.3,64,22.9,12.9,12.2
11.4,3.7,6,0,6.8,12.3,969.2,14.5,75,18.5,10.2,7.2
8.1,2.5,8,0,6.1,11.7,970.9,12.2,83,16.5,7.8,4.9
9.4,4,6,0,5.8,9.5,973.9,11.8,69,16.1,8.9,7.3
12.1,5.1,0,0,4.2,8,975.6,12.5,57,17.2,7.5,6.3
9.1,3.9,0,0,6.4,8.4,977.2,12.9,57,16.5,9.5,8.9
7.7,2.4,6,0,7.9,10.5,977.3,12.3,73,15.5,10.3,9.5
7.9,3.1,0,0,4.5,10.4,975.3,14.9,63,19.7,10.5,9.2
9.7,3.1,6,0,6.5,12.8,972.5,14.1,79,18.7,10.8,9.7
9,2.6,6,0,6.3,14.2,974.4,17.6,72,22.6,12.4,11.7
6.9,2.3,6,0,7.3,15.6,973.1,19.2,71,24,16.3,14.5
10.6,3.5,0,0,7.3,17.9,972,20.2,76,24.6,15.7,14.7
13,3.2,6,0,6.3,15.7,973.7,20.1,67,23.2,16.4,12.7
10.3,3.1,6,0,6.9,17.6,972.2,20.8,72,25.7,16.7,14.7
13,3,6,0,5.3,17.6,972.6,19.2,79,23.8,15.4,11.6
7.5,2.5,6,0,6.3,16,976.6,17.3,82,22.7,14.3,12.4
7,1.8,0,0,5.8,15.6,977.7,18.2,76,23.9,11.8,10.2
10.6,4.6,6,0,5.5,16.8,974,20.5,70,26.6,14.4,13.9
7.8,3.4,0,0,5.8,14.3,976.2,17.1,75,22.1,13,12.1
7.3,3.7,6,0,6.9,13.5,978.1,15.8,76,19.2,13.3,12.7
9,3,6,0,7.7,16.1,974.7,16.1,88,21.2,12.9,12.2
5.8,2.3,6,0,7.5,15.9,974.5,16.3,86,20.3,13.2,13.3
7.7,3.3,6,0,7.5,14.6,977.8,14.5,89,17.8,12.6,12.6
10.3,2.4,6,0,4.6,14.2,980.6,16.8,76,24.5,12.4,9.6
9.5,3.4,0,0,1.8,13.2,983,19.6,60,25,12.3,8.1
6.3,2,0,0,2,14.4,982.1,20.7,61,26.5,13.7,9.7
9.3,2.8,0,0,3.6,12.3,980.6,16.8,65,21.7,10.9,7.7
10.3,3.3,6,0,4.5,10.1,976.4,11.8,75,18.3,7,3.4
8.7,3.3,6,0,6.2,9.1,978.4,10.6,72,15.9,6.4,2.5
9.8,2.3,6,0,5.6,9.1,978.3,11.3,69,17,5.2,1.6
8.1,2.4,6,0,7.6,11,973.9,11.4,82,13.9,8.5,6.4
9,2.1,6,0,4.6,10.6,972.5,12.7,74,17.4,8.9,4.5
7.3,2.7,6,0,5.5,10.9,974.9,13.9,69,19.2,8.6,5.1
7.6,1.8,0,0,3.9,10.7,978.9,16.7,60,22.7,9.3,4.9
14.2,4.8,6,0,5.3,12.3,978.2,17.9,62,22.6,12.3,8.5
7.8,2.2,6,0,6.8,14.3,982.6,16.6,77,21.5,13.1,9.9
6,1.7,0,0,2.3,14.6,982.7,19.8,66,26.9,12.1,8.4
10.3,3.2,6,0,4.5,18,979.1,22.7,66,28.5,15.3,10.6
9,3,6,0,5.5,15,981.3,19.9,65,24,14.8,11.7
8.7,2.7,6,0,3.8,15.5,979.2,21.2,62,28.4,14.5,11.6
16.8,3.5,6,0,4.4,18.8,978.9,20.8,76,27.6,14,9.9
6.9,1.9,0,0,4.2,12.5,983.4,17.6,64,23.2,10.9,7
12.3,4.3,6,0,4.4,12.8,983.5,16.6,69,20.4,11.6,7.4
8.6,3.5,6,0,4.9,15.3,984,18.2,74,23.1,13.6,9.6
12.2,2.5,0,0,2.3,15.4,982.1,19.6,69,25,13.7,9.9
9.4,2,0,0,3,12.9,983.3,18.7,62,24.4,13,8.2
7,2,0,0,0.9,13.8,978.8,21.7,55,29.3,11.6,7.2
14.4,2.9,6,0,3.8,17,973.8,24,59,31.3,16.9,12.6
10.8,3.1,6,0,6.8,16.4,975,16.6,87,19.7,13,10.9
9.2,2.5,0,0,4.3,11.5,979.7,15.5,69,21.1,11.3,7
6.6,1.7,6,0,3.9,11.3,977.6,18.2,57,25.4,10.2,5.8
9.2,3.1,6,0,7.1,14.7,973.6,16.6,78,19.6,13,11.3
19.8,6.8,6,0,5.8,11.8,972.1,15.5,69,19.9,12.5,11.7
15.2,6.7,6,0,6.9,12.3,976.5,14.3,76,17.4,12.2,11.8
11.5,4.2,6,0,6.9,13,979.8,16.6,70,20.6,12.4,10.7
16.3,4.5,6,0,4,14.1,976.4,21.5,58,28.1,14.4,10.5
10,3.3,6,0,6.7,16.8,974,17.6,84,21.9,14.9,13
12.7,4.1,6,0,6.8,13.6,974.5,15.3,79,20.2,11.9,9.1
6.9,2.2,0,0,6.2,11.1,976.6,15.4,66,20.4,10.7,9.4
10.4,2.1,0,0,3.8,10.5,985.1,16.3,58,21.3,11.2,7
10.7,2.3,0,0,0.6,11.3,989.3,18,58,25.1,9,5.2
11.1,3.4,6,0,5,14,983.3,17.3,72,24.4,12.5,8.9
5.3,1.7,6,0,7.7,13.6,978.4,15.3,79,18.8,13.3,11.9
10,3.5,6,0,7.3,12.5,976.8,16.5,68,21,12.7,12
14.3,5.2,6,0,5.6,14.6,975.2,17.8,72,23.1,13.5,10.1
13,3.7,6,0,3.5,11.3,977.8,14.9,69,20.6,9.3,5.4
12.5,4.4,6,0,6.3,9.7,982.6,12.4,69,17.8,8,3.9
6.9,2.9,0,0,6.7,11.2,986.7,12.7,76,16.3,9.1,5.1
9.2,2.5,0,0,1,11,986.4,16.2,63,23.2,7.3,3.2
12.7,4.6,0,0,0.5,11.1,980.6,19.2,53,25.9,12.1,10.2
9.9,3.3,0,0,1.8,14,975.9,21.3,57,28,14.1,10.4
9.9,2.2,6,0,6.3,16,976.2,22.3,61,29.2,16.4,12.4
10.9,2.6,6,0,5.6,17.5,978.9,21.6,71,29,15.4,11.7
5.9,2,0,0,5,19.4,977.9,22.2,75,28.6,17.6,15.6
7.6,2.7,6,0,5,18.3,979.8,21.8,71,26.2,17.7,14.1
13.4,1.9,6,0,4.5,18.2,981.2,21.5,72,29.1,15.5,12.6
6.8,2.6,6,0,4.2,18.2,978.6,23.5,66,30.2,16.5,14.2
11.2,4,6,0,6.9,17.3,980.2,19.7,75,23.3,14.8,11.2
11.5,3.5,6,0,5.8,15.6,981.4,18.1,76,24,13.3,9.4
9.3,3.9,6,0,6.5,17.4,979,19.6,77,23.8,16.4,15.3
15.9,5.2,6,0,6.2,16.3,975.1,18.2,78,21.1,14.5,11.6
9.8,2.4,0,0,4.7,13.1,979.9,18.1,65,23.2,13,10.4
6.1,2,0,0,2.6,15.2,977.6,21,63,28.2,13.2,9.8
15.6,3.8,6,0,5.2,17,972.1,20.8,71,25.7,14.4,12.2
14.3,5,6,0,6.4,15.6,973.3,15.9,86,19.8,14.4,13.6
7.6,2.5,6,0,6.1,14.3,978.6,16.6,77,21.4,13.7,11.1
10.9,4.1,6,0,6.3,14,974.2,18.1,68,22.9,13.6,10.9
8.8,2.6,6,0,7.3,16.6,970.2,17.9,82,21.6,15.1,14.3
12.3,4.5,6,0,6.7,17.4,964.7,16.9,90,19,14.7,13.3
18.6,6.6,6,0,2.9,13,974.2,16.2,71,20.6,12.3,10.6
8.2,2.8,6,0,6,12.2,978.7,15.8,69,20.7,11.3,8.4
7.6,1.8,6,0,5.7,12.7,976.6,15.4,74,20.3,11.9,8.9
6.3,1.9,0,0,3.7,11.7,975.4,15.3,70,21.8,8.8,5.7
13.2,2.9,6,0,4.9,12.9,973.8,16.6,70,22.9,10.1,6.3
12,4.4,6,0,4.2,15.1,975.2,19.4,69,24.8,13.5,12.4
11,5,6,0,6.5,15.5,975.6,15.6,88,20.2,14.1,12.8
10.7,4.3,6,0,6.9,14.3,979.3,15.1,84,18.6,13.6,12.1
8,2.5,0,0,5.2,14,981.8,16.2,77,20.9,10.7,7.2
7.8,2.6,6,0,7.3,14.7,976.6,15.9,82,19.9,13.4,10.5
11,4,6,0,5.4,12.5,976.9,14,79,18.6,10.9,6.9
8.1,2.1,6,0,6.3,12.2,977.9,14.3,76,19.6,7.7,4.8
8.1,2,6,0,6.5,15.1,980.6,15.6,86,20.4,11.7,8.2
6.6,1.1,0,0,3.7,14.5,985.9,15.8,82,22,10.1,7.6
6.5,2.1,0,0,0.8,15.1,985.2,16.7,80,22.6,10.9,8
5.1,1.6,6,0,7.1,14,984,15.2,82,18.1,11.6,8
