Wind_max,Wind_mittel,Schneehöhe,Bedeckungsgrad,Dampfdruck,Luftdruck,Temp_mittel,rel_Feuchte,Temp_max_2m,Temp_min_2m,Temp_min_5cm
7.1,1.6,0,8.0,10.8,956.6,9.7,89.0,13.2,7.0,5.0
6.0,1.9,0,2.7,12.4,983.9,17.5,61.0,22.4,9.9,4.7
14.5,5.7,0,8.0,10.4,973.4,8.6,94.0,10.8,6.4,6.2
18.0,5.8,0,5.7,4.7,985.3,0.0,79.0,1.5,-3.2,-6.7
10.0,3.7,0,2.7,6.8,980.7,8.8,63.0,14.4,2.8,2.1
16.0,5.5,0,6.7,12.5,975.9,13.2,82.0,17.0,10.9,9.9
6.7,2.6,0,6.9,16.0,975.7,16.2,87.0,20.9,12.4,10.8
10.2,5.2,0,6.8,8.6,967.0,6.2,90.0,9.0,5.2,3.8
8.8,3.3,0,8.0,7.7,959.1,3.9,95.0,6.0,1.3,0.7
8.6,3.0,0,7.2,9.9,981.66,9.6,82.46,12.3,7.4,5.1
8.8,3.6,0,7.7,10.7,972.2,11.4,81.0,14.3,7.8,8.1
11.8,5.4,0,2.2,6.7,981.3,10.6,56.0,16.7,3.2,1.8
23.6,8.1,0,7.1,7.0,957.3,6.4,73.0,9.6,4.7,3.5
8.6,3.0,0,6.3,10.4,978.3,12.2,73.0,21.3,4.9,3.1
13.1,3.9,0,5.6,11.1,974.4,16.4,60.0,21.0,12.4,10.2
9.2,1.8,0,5.0,12.7,968.2,15.3,73.0,20.2,8.3,4.3
9.0,3.9,0,7.3,10.1,962.3,8.3,91.0,10.0,7.3,6.9
4.7,1.2,0,4.0,14.2,981.7,17.6,73.0,23.3,11.6,8.5
6.8,3.1,0,0.7,6.7,996.0,7.8,66.0,15.6,2.6,1.1
6.9,2.1,0,7.0,16.8,980.9,19.0,75.0,24.1,13.9,4.7
9.1,5.1,0,8.0,10.0,992.2,8.2,92.0,9.2,6.7,6.7
12.0,4.2,0,3.0,5.2,978.1,8.3,51.0,12.9,1.9,0.1
10.9,3.9,0,6.4,15.9,962.4,16.5,85.0,21.9,11.7,8.8
5.6,1.4,15,8.0,4.6,986.6,-2.9,96.0,-2.1,-6.9,-5.3
20.4,6.9,0,6.7,11.8,971.5,13.5,77.0,17.2,9.5,8.4
13.4,5.6,0,7.3,7.9,967.9,6.0,85.0,8.0,3.7,2.8
16.4,4.5,0,7.7,8.7,971.4,9.8,70.0,15.3,6.6,4.4
11.2,2.9,0,5.0,9.6,971.4,13.4,62.0,18.7,9.4,4.1
13.3,6.2,0,7.9,8.8,988.5,5.1,100.0,8.4,1.6,1.2
7.2,3.0,0,8.0,13.7,978.3,12.1,97.0,15.2,11.3,11.8
13.7,6.3,0,0.5,3.1,992.6,-3.7,69.0,0.7,-6.9,-8.1
9.2,1.6,0,5.0,12.4,975.5,15.4,72.0,20.6,10.5,6.9
9.1,2.2,0,5.3,11.6,975.8,14.9,69.0,19.0,13.2,12.8
5.4,1.3,0,3.0,16.1,978.6,21.2,65.0,26.3,13.9,10.0
14.8,6.1,0,6.2,9.0,978.68,8.0,84.04,9.9,6.0,5.4
14.1,6.2,0,7.6,12.9,977.2,12.8,87.0,17.4,10.8,10.4
7.5,3.4,0,5.3,5.5,979.0,-0.6,93.0,1.3,-1.4,-2.2
12.7,5.2,0,6.7,11.8,967.96,10.3,93.0,12.7,6.3,4.4
7.9,3.9,0,8.0,5.2,972.7,-2.2,98.0,-0.3,-2.7,-3.3
5.0,1.0,0,6.9,7.1,982.2,4.0,87.0,7.0,2.7,2.4
5.1,2.0,0,2.3,14.0,990.0,15.1,82.96,21.5,9.3,7.3
12.1,3.5,0,5.7,13.3,967.0,15.2,74.0,21.4,10.5,8.2
6.9,2.0,0,5.7,15.3,976.1,15.2,88.0,20.0,12.1,9.4
6.5,1.4,0,6.0,10.7,988.3,10.6,82.0,14.2,9.2,5.2
7.8,2.7,0,2.0,3.2,982.8,-3.6,70.0,-0.2,-8.1,-9.5
8.8,2.5,0,6.3,10.9,985.9,14.0,68.0,17.6,9.6,8.1
5.0,0.7,0,4.0,15.7,977.4,21.2,63.0,25.5,13.6,8.9
11.5,4.1,0,4.7,10.2,975.1,12.8,71.0,17.7,9.2,8.5
6.6,1.8,0,7.0,6.0,993.8,2.0,87.0,4.5,-1.4,-2.6
9.9,3.2,0,5.7,8.4,982.6,7.1,84.0,11.8,0.4,-4.4
8.5,3.1,0,4.0,9.5,977.6,14.8,55.0,21.2,8.5,4.6
9.5,3.6,0,5.7,11.4,975.2,18.0,55.0,22.7,13.5,10.4
20.3,8.8,0,7.0,8.3,962.34,10.9,64.17,13.3,7.8,5.7
11.3,3.0,0,7.0,10.8,966.7,11.2,80.0,15.9,8.4,7.0
14.0,2.6,0,4.8,10.8,972.7,9.6,90.0,16.4,5.4,1.8
19.0,7.5,0,8.0,9.3,963.5,7.6,94.0,10.0,2.0,2.0
6.3,0.7,0,3.0,8.5,976.1,11.6,65.0,16.6,4.8,0.7
7.0,3.9,0,7.3,8.1,964.3,5.6,88.0,7.9,4.5,4.3
12.0,1.5,0,4.7,7.0,972.4,7.4,72.0,14.5,0.3,-4.4
5.3,1.3,0,8.0,7.0,996.9,2.0,100.0,3.8,-1.1,-1.3
6.8,1.9,0,5.4,3.6,982.4,-5.4,87.0,-2.3,-9.9,-12.3
5.0,1.6,0,1.3,10.3,982.0,13.0,71.0,18.3,6.6,3.3
8.8,2.5,0,4.7,8.3,988.2,8.7,75.0,12.2,3.9,0.0
10.5,4.6,0,7.7,8.3,989.1,7.5,80.0,9.1,6.2,5.4
8.4,3.6,0,7.5,5.3,994.9,-0.6,91.0,0.2,-2.2,-3.7
8.7,3.9,0,1.0,6.8,984.6,9.8,58.0,14.7,3.4,-0.1
6.3,2.8,0,4.3,10.8,984.7,14.5,66.0,19.0,8.8,6.5
8.9,3.3,0,6.3,11.9,979.2,14.6,72.0,18.0,9.5,12.5
9.2,3.2,0,5.7,7.2,968.0,6.8,73.0,9.3,2.0,0.5
11.2,2.9,0,6.0,6.5,970.2,1.3,94.0,3.9,0.2,1.4
12.5,4.3,0,4.8,11.4,979.0,12.5,81.0,18.4,6.5,4.8
10.1,4.9,0,3.3,10.1,986.6,16.2,55.0,21.0,9.3,8.5
9.0,3.5,0,7.7,5.3,960.2,2.7,75.0,5.8,-2.2,-5.2
4.6,1.3,0,5.0,7.1,988.0,3.9,87.0,6.2,-0.3,-2.4
13.1,1.1,0,7.7,8.3,979.5,4.9,95.0,6.1,3.9,3.5
12.3,3.6,0,4.8,20.2,973.6,21.5,79.0,26.8,17.1,16.5
16.9,6.0,0,5.7,8.8,976.1,6.2,89.0,11.1,4.2,6.4
6.4,1.6,0,3.6,6.6,991.3,1.1,100.0,4.5,-2.4,-3.8
7.2,1.9,0,3.7,10.3,980.3,11.8,77.0,18.5,3.7,1.7
7.8,3.1,0,5.0,7.6,985.8,5.9,81.0,8.5,3.1,0.3
8.5,2.0,0,5.3,15.6,984.3,16.0,85.0,20.5,11.7,8.0
8.3,0.8,0,1.7,13.2,982.6,21.2,53.0,28.5,12.2,7.7
15.1,5.1,5,7.7,5.1,967.2,-0.6,89.0,0.5,-2.0,-2.8
8.9,3.1,0,6.0,13.7,981.5,16.1,77.0,20.6,11.5,8.7
5.8,2.2,0,2.5,8.1,978.0,14.6,52.0,22.1,7.6,3.4
7.8,3.3,0,7.0,8.3,959.2,5.6,89.0,7.8,4.7,2.0
9.1,4.0,0,2.3,11.4,984.82,12.6,78.83,18.3,9.0,4.9
7.8,3.3,0,4.7,5.2,978.4,4.4,61.0,8.5,1.7,-0.7
15.9,7.1,0,6.8,6.9,969.0,4.0,85.0,6.0,1.2,0.7
11.5,6.8,0,7.0,4.1,982.2,-1.7,75.0,0.6,-2.6,-1.6
17.0,8.7,0,7.6,9.3,978.4,8.1,87.0,10.3,5.1,4.8
10.9,5.7,2,4.7,3.2,967.2,-6.7,86.0,-5.3,-7.4,-7.1
14.3,4.4,0,4.3,9.2,982.3,8.1,82.0,15.6,5.8,7.0
7.2,1.4,0,8.0,13.2,976.7,12.0,93.0,13.7,10.8,10.4
9.9,3.0,0,5.5,9.1,979.0,15.0,55.0,20.4,8.7,4.6
8.4,2.4,0,3.0,15.9,979.4,22.8,57.0,27.6,18.5,12.9
10.3,3.7,0,5.0,16.1,974.7,18.1,77.88,21.9,13.8,12.0
8.3,3.5,0,8.0,10.5,968.4,7.8,94.0,11.6,5.7,7.6
4.6,1.5,0,2.3,12.6,983.8,15.1,74.21,21.6,9.8,5.6
14.4,2.6,0,5.3,11.9,967.1,11.6,84.0,17.1,9.5,8.9
9.3,3.0,0,6.0,6.3,977.4,2.8,82.0,7.3,1.3,2.0
9.3,2.2,0,3.2,9.4,978.13,12.5,67.67,19.2,6.5,3.0
4.4,1.7,0,7.0,5.9,983.8,1.6,85.0,3.2,0.3,0.0
12.9,4.6,0,7.3,3.8,973.6,-3.4,79.0,0.3,-4.1,-4.6
6.2,1.7,0,5.7,15.1,985.0,19.4,67.0,24.5,13.0,9.9
8.3,2.8,0,7.7,8.1,964.0,5.2,94.0,6.6,-3.4,-4.2
10.0,4.3,0,0.3,5.1,973.9,4.2,65.0,12.0,-1.9,-4.1
2.9,0.7,2,5.0,3.3,996.7,-7.3,95.0,-4.4,-8.6,-7.6
7.6,3.3,0,7.0,6.7,985.0,3.7,84.0,7.7,-0.4,-1.2
11.9,3.1,0,7.0,7.0,982.5,4.4,82.0,7.4,2.3,1.0
15.1,2.7,0,6.7,8.7,977.2,7.2,84.0,10.7,5.4,5.9
4.2,0.5,0,4.0,7.9,990.4,6.6,83.0,13.7,0.2,-1.5
9.2,2.1,0,6.7,14.6,978.4,17.0,77.0,22.2,12.2,8.3
11.4,2.7,0,6.3,12.1,981.3,13.8,76.0,17.8,11.4,10.2
8.0,2.2,0,6.0,12.1,982.4,16.8,65.0,23.2,10.7,8.7
5.0,1.4,0,7.7,3.8,987.2,-5.6,95.0,-4.4,-8.1,-12.5
2.8,0.6,0,6.0,5.3,996.5,-1.2,97.0,0.3,-6.4,-8.1
8.2,3.1,0,7.3,12.5,974.8,14.4,76.0,18.3,11.0,9.0
12.7,4.4,0,5.9,10.9,979.0,13.6,71.0,17.8,9.8,6.3
9.3,4.5,0,5.0,13.3,977.6,19.0,61.0,24.4,12.7,11.7
14.4,5.4,3,7.3,6.6,972.2,2.4,93.0,4.1,-1.3,-1.6
6.7,2.2,0,3.5,13.2,980.46,21.2,55.04,26.9,14.9,11.4
10.6,2.8,0,8.0,7.8,973.6,4.0,96.0,5.4,1.6,1.3
7.2,1.5,0,4.1,8.1,986.6,8.0,77.0,14.2,3.1,0.1
12.2,3.3,0,5.3,7.5,973.1,3.5,95.0,5.2,1.0,-0.8
8.2,2.5,0,6.3,10.9,978.6,20.0,45.0,25.1,15.7,10.6
15.5,6.4,0,7.0,7.7,971.2,5.0,88.0,7.1,3.7,3.7
6.8,2.9,0,7.0,10.1,976.6,7.7,94.0,10.1,5.5,5.4
6.7,1.8,0,5.3,3.6,989.4,-3.7,80.0,-0.6,-7.1,-10.0
13.0,4.9,0,7.3,7.7,971.5,4.1,93.0,7.4,3.1,4.2
11.1,5.9,5,0.0,2.8,989.8,-3.5,58.0,1.1,-8.4,-9.6
9.9,4.4,0,2.7,11.3,981.6,12.3,80.0,17.4,7.8,7.4
6.5,2.7,0,2.6,13.5,984.64,19.6,61.58,25.9,12.5,10.3
7.9,2.5,0,7.0,13.5,971.5,14.5,81.0,18.3,11.0,8.1
12.4,5.0,0,5.7,5.8,969.1,1.2,86.0,3.8,0.6,-1.1
7.0,3.1,0,1.0,3.3,977.8,0.4,56.0,4.8,-5.9,-7.1
11.1,2.6,5,7.7,7.6,994.47,2.9,100.0,4.7,0.0,-1.2
11.8,2.0,0,6.3,13.5,979.9,19.2,60.0,24.0,11.8,8.2
16.6,8.7,0,7.1,12.1,965.0,13.2,80.0,14.2,12.3,10.7
10.5,4.6,0,6.7,4.9,963.6,1.1,74.0,5.7,-2.5,-3.5
2.8,0.8,0,0.7,9.3,987.7,10.9,73.0,19.4,4.0,0.7
6.1,2.0,0,8.0,11.3,978.0,10.2,90.0,13.3,8.0,7.3
7.8,2.4,0,1.3,16.3,972.4,22.5,62.0,27.2,14.6,12.8
15.7,5.4,0,6.7,6.2,977.4,2.2,84.0,5.2,1.0,2.7
20.2,8.0,0,8.0,9.5,979.5,7.8,90.0,9.6,6.9,6.3
14.7,4.0,0,2.3,4.9,976.3,3.1,65.0,7.7,1.5,1.4
10.6,4.9,0,0.7,6.8,986.6,12.8,48.0,18.1,5.4,4.0
6.3,2.9,0,6.6,16.5,974.7,19.1,76.0,23.3,16.3,13.0
11.5,6.4,0,8.0,7.5,971.2,4.3,92.0,6.7,0.6,0.1
15.6,8.3,0,8.0,8.0,988.88,5.4,90.0,5.9,4.8,4.5
5.3,0.5,0,5.0,11.9,981.7,15.6,70.0,19.6,9.5,4.4
3.2,1.3,0,1.0,9.3,978.8,18.7,45.0,24.2,7.4,2.5
2.9,0.4,0,4.3,11.0,981.4,12.4,79.0,18.0,6.1,4.0
7.6,2.0,0,7.4,8.8,967.39,15.9,50.42,22.0,9.8,6.8
9.6,3.4,0,7.0,6.2,957.92,1.9,88.92,3.6,-0.5,-2.3
13.7,6.6,0,7.0,7.0,982.2,6.9,72.0,10.1,3.6,2.6
8.7,3.2,2,7.0,5.8,974.1,0.0,95.0,1.6,-1.3,-2.6
7.6,2.4,0,1.0,4.8,978.8,14.4,31.0,20.7,5.7,1.2
15.9,4.2,0,7.0,7.2,982.6,3.8,92.0,5.9,-3.3,-6.4
7.8,1.5,0,5.7,11.3,977.7,14.7,70.0,20.5,7.1,6.0
5.7,1.9,0,5.0,7.2,979.5,8.0,69.0,11.8,2.0,-2.0
5.2,0.6,0,1.0,14.4,976.8,21.6,59.0,27.0,13.4,8.6
12.3,4.8,0,6.7,9.7,969.7,9.1,84.0,11.7,3.2,0.2
20.8,5.5,0,5.3,6.5,971.5,3.6,81.0,8.0,2.7,2.0
7.2,2.5,0,8.0,6.7,983.7,3.0,87.0,4.3,2.5,2.2
4.0,1.4,0,4.0,10.2,985.3,10.9,80.0,19.0,3.6,0.4
11.1,5.5,0,8.0,9.8,986.38,7.5,93.92,8.1,6.7,6.3
9.9,2.5,0,4.3,14.0,973.4,20.1,59.0,26.8,14.6,11.5
5.7,2.3,0,0.9,5.2,983.6,-0.2,87.0,4.9,-3.5,-6.9
7.9,2.4,14,7.0,6.6,974.9,3.9,83.0,7.2,1.5,-1.5
4.4,1.5,10,6.9,3.6,974.1,-5.5,90.0,-2.0,-10.3,-14.1
8.2,2.7,0,5.7,6.8,989.5,2.8,90.0,5.7,-0.6,-2.8
17.7,7.2,0,7.6,10.6,979.69,9.1,91.75,10.4,7.7,6.8
9.0,2.2,0,5.3,11.5,976.8,14.6,69.0,18.8,8.7,5.9
10.3,4.9,0,8.0,6.4,975.0,2.1,90.0,3.4,0.4,-0.5
7.1,0.9,0,3.3,16.0,981.9,21.7,62.0,27.9,13.7,9.2
5.4,1.7,0,6.0,15.0,974.7,15.6,85.0,20.1,12.8,10.7
10.1,4.5,0,7.3,7.5,970.6,5.7,82.0,7.1,3.9,3.1
9.0,3.8,0,7.7,11.6,965.0,12.6,78.0,18.0,10.4,11.0
10.4,3.4,0,7.0,9.0,977.8,9.8,73.0,14.3,8.1,7.4
8.6,3.0,0,7.9,7.6,980.8,8.8,66.0,11.2,7.3,7.2
18.0,6.4,0,7.7,10.0,966.1,8.2,92.0,13.2,7.0,7.8
12.7,5.3,0,6.0,5.5,975.9,0.4,84.0,3.3,-1.1,-0.7
6.2,2.0,0,7.2,8.8,978.18,12.8,59.92,17.6,7.9,3.6
8.1,4.1,0,0.3,11.5,982.4,13.2,77.0,19.7,7.3,5.7
5.6,1.2,0,4.3,7.2,987.3,7.0,74.0,14.4,1.4,-4.2
6.0,0.9,0,3.7,13.3,983.2,13.8,82.0,19.0,11.8,11.6
10.4,4.1,0,1.0,6.2,986.3,13.7,41.0,19.3,6.6,4.4
7.5,2.5,0,7.3,5.3,976.6,-0.8,90.0,0.4,-2.6,-3.7
8.8,4.0,0,7.7,9.1,977.6,6.3,91.0,8.8,3.4,4.9
14.6,5.7,0,6.3,8.7,986.59,7.1,87.04,9.2,2.9,0.6
6.8,1.9,0,8.0,6.1,970.7,0.4,99.0,2.2,-0.8,-2.6
5.0,2.2,0,3.3,21.2,979.0,23.2,75.0,28.0,16.9,15.3
4.8,1.7,0,7.8,8.9,973.4,6.8,90.0,8.1,4.7,4.3
14.8,5.9,0,8.0,6.4,990.5,2.1,90.0,3.2,0.7,0.4
3.7,1.5,0,7.7,9.3,983.9,6.4,97.0,8.2,3.7,3.0
12.9,3.1,0,7.5,7.8,967.05,4.0,95.25,6.5,1.7,0.4
11.6,2.7,0,5.7,7.7,966.9,4.2,88.0,8.9,1.2,6.2
10.6,3.2,0,3.0,3.8,979.55,-1.3,67.29,3.6,-6.5,-9.4
9.5,3.1,0,6.0,14.5,973.2,18.3,72.0,24.2,7.5,6.2
9.1,2.0,0,5.5,16.9,976.3,19.9,74.0,25.7,13.2,10.9
7.1,2.2,2,7.8,3.4,964.7,-5.7,85.0,-4.3,-7.6,-8.2
14.4,3.9,0,6.3,6.5,973.2,2.8,84.0,7.5,0.5,1.4
13.7,2.6,0,4.9,8.9,984.58,8.9,78.21,13.0,5.2,1.6
7.0,1.8,0,6.3,15.8,977.8,18.9,71.0,24.9,13.8,11.4
8.8,4.0,0,2.3,11.1,974.6,15.4,64.0,19.7,8.5,7.5
6.0,1.9,0,4.7,7.6,987.8,5.2,83.0,9.3,3.1,5.4
7.0,2.0,0,3.3,9.0,988.8,13.5,61.0,19.7,5.5,0.1
10.3,5.5,0,4.3,4.4,988.6,0.3,70.0,2.5,-0.9,-1.5
5.2,2.0,0,8.0,11.2,969.9,9.4,96.0,11.4,6.6,4.6
18.4,3.4,0,6.9,16.0,974.6,17.4,82.0,23.5,12.4,11.4
11.1,3.9,0,4.9,14.3,976.36,14.1,87.54,20.6,7.0,4.8
8.7,3.6,0,4.7,7.4,980.54,4.5,87.33,8.4,0.0,-3.1
6.2,2.4,0,4.2,9.6,977.7,14.2,60.0,20.5,9.5,8.5
11.4,4.6,0,6.9,4.2,997.2,-0.6,72.0,1.1,-1.5,-3.6
2.0,0.4,0,8.0,8.5,986.7,4.7,99.0,6.7,3.2,2.0
9.4,4.5,0,8.0,10.3,971.2,8.1,95.0,9.0,6.6,6.2
23.5,7.1,0,5.3,12.5,958.6,13.9,77.0,17.4,11.8,11.5
5.6,2.2,0,3.0,15.1,976.0,18.1,74.0,25.5,12.9,10.1
10.3,3.4,0,2.3,12.3,975.5,16.1,67.0,21.6,9.3,5.2
9.1,2.3,0,4.0,10.0,970.5,15.5,58.0,19.0,7.0,2.7
15.5,4.5,0,5.3,14.4,969.2,16.8,74.0,23.6,12.0,6.4
11.1,5.5,0,4.9,8.9,984.29,9.7,74.38,14.5,5.9,4.6
25.4,9.1,0,7.3,7.4,966.4,3.9,87.0,11.5,1.6,4.3
8.0,3.3,0,3.3,10.5,983.8,11.2,78.0,16.2,8.7,8.4
7.9,3.0,0,1.3,12.8,983.5,18.2,61.0,25.5,13.7,10.6
8.2,2.7,0,6.7,7.9,980.1,7.0,79.0,10.0,4.9,3.0
25.0,9.0,0,7.7,8.4,956.3,6.8,84.0,10.4,-0.4,0.2
15.4,5.3,0,6.0,5.2,966.4,1.7,75.0,4.9,0.8,0.9
5.8,2.0,0,8.0,6.0,982.0,0.3,96.0,0.9,-0.9,-1.3
8.6,2.4,0,5.9,13.1,983.5,14.1,82.0,19.7,10.6,8.3
10.4,5.1,0,1.7,6.5,976.3,7.8,62.0,12.9,1.4,0.3
8.9,2.8,0,0.0,1.7,984.2,-11.8,72.0,-7.9,-16.4,-17.2
6.9,2.0,0,3.4,7.0,977.22,4.4,84.0,10.3,0.8,-2.5
5.6,1.6,0,7.0,13.7,972.0,11.7,99.0,15.2,10.5,8.5
10.5,5.5,0,2.0,10.6,981.9,17.6,54.0,22.8,9.4,7.6
14.7,6.7,0,8.0,10.2,993.1,9.1,90.0,10.5,4.5,3.2
8.1,2.3,0,1.0,5.4,981.8,2.4,76.0,8.3,-0.9,-4.9
8.4,2.3,1,8.0,6.0,960.4,0.5,93.0,3.0,-0.4,1.4
7.1,3.1,0,8.0,12.2,972.4,9.9,100.0,10.8,9.6,9.0
14.1,4.2,0,5.3,8.2,979.23,15.0,49.96,20.5,9.8,5.0
8.4,2.7,0,4.7,14.5,980.7,15.4,85.0,21.8,10.4,8.0
6.5,3.0,0,7.2,13.4,985.6,12.5,92.0,15.0,8.8,7.5
8.0,2.1,0,7.0,12.0,964.0,13.3,79.0,15.8,11.3,11.0
3.3,0.8,0,6.7,8.7,978.0,8.4,80.0,11.0,5.6,4.9
11.9,2.6,0,7.7,17.1,976.8,16.3,94.0,19.7,13.2,12.0
12.1,4.6,0,0.0,4.1,995.8,-1.1,71.0,3.5,-4.1,-5.4
12.7,3.9,0,1.9,9.5,980.9,14.3,59.0,19.2,9.1,7.7
9.5,2.9,0,0.3,14.4,978.7,22.5,53.0,30.2,16.3,11.3
9.1,3.6,0,0.9,8.0,989.07,9.5,70.0,16.4,4.8,2.0
15.3,4.7,22,7.3,6.7,961.7,1.7,95.0,3.6,-1.2,-0.7
9.7,4.1,0,0.0,2.4,984.0,-4.6,55.0,-1.4,-9.0,-10.3
9.4,2.9,8,5.5,4.5,988.63,-4.0,98.54,1.5,-7.6,-10.7
10.1,2.6,1,6.7,5.7,969.4,-0.3,94.0,1.2,-1.6,-4.8
10.7,3.6,0,3.5,17.4,979.9,21.2,70.0,26.3,17.0,13.3
10.5,3.2,0,6.3,9.7,974.4,10.5,79.0,14.6,6.1,2.6
8.5,2.4,0,6.3,9.7,971.6,8.4,87.0,13.5,7.6,5.6
11.4,4.0,0,7.5,7.8,966.08,6.1,83.42,7.9,3.8,2.0
8.6,4.0,0,7.7,7.1,996.2,2.8,95.0,4.2,1.4,0.3
16.5,5.9,1,6.0,5.2,977.1,1.8,76.0,3.1,-0.5,-0.3
6.6,2.4,0,7.8,7.9,961.2,4.4,95.0,5.4,3.6,2.5
11.0,3.8,0,3.6,8.7,984.13,12.9,60.42,17.8,7.4,5.8
9.5,4.5,0,7.8,8.3,978.0,7.9,78.0,9.1,6.6,6.8
6.7,2.5,0,1.0,4.9,976.7,4.4,60.0,9.7,-0.1,-4.4
7.0,3.0,0,5.0,10.7,989.1,9.6,88.0,13.4,8.2,8.5
13.3,5.5,0,4.9,9.7,990.0,11.7,71.0,14.7,8.4,4.5
11.0,3.7,0,7.6,9.3,974.32,8.7,82.88,12.5,5.3,3.2
8.1,2.9,0,8.0,9.1,995.5,5.9,98.0,6.5,5.4,5.3
17.7,6.3,0,8.0,8.4,969.2,5.4,94.0,5.8,4.2,3.2
10.4,3.0,0,7.7,14.7,969.5,14.0,87.0,21.0,11.9,12.0
8.7,3.8,0,2.2,14.4,985.88,18.5,70.17,24.8,13.3,10.9
9.9,3.8,0,4.3,15.1,976.4,16.0,84.0,20.2,12.0,11.7
6.7,2.7,0,1.4,12.6,985.73,18.7,61.63,25.7,12.1,10.1
11.3,4.2,0,0.0,8.2,993.0,11.2,65.0,17.6,4.2,0.5
9.7,4.0,0,2.0,8.8,984.4,10.2,70.0,16.7,5.3,3.1
14.8,7.0,0,8.0,16.0,969.9,14.1,100.0,14.5,12.2,10.7
8.6,3.4,0,7.6,11.8,973.1,10.1,95.0,13.5,8.1,8.2
16.2,9.1,0,7.0,3.6,976.0,-2.2,70.0,0.6,-3.4,-4.4
9.5,2.9,0,3.3,9.4,972.5,18.2,47.0,25.1,10.9,7.5
7.0,2.4,0,2.7,14.5,973.8,16.8,76.0,21.5,12.4,10.5
9.1,3.0,0,7.7,6.0,974.9,0.5,94.0,1.6,-2.4,-7.3
9.9,1.5,0,7.0,5.0,981.8,3.5,62.0,8.0,2.4,2.8
6.8,1.8,0,7.0,13.7,969.9,19.0,65.0,23.2,10.2,7.0
15.2,5.8,0,6.0,8.8,977.4,11.2,65.0,17.2,9.5,10.7
8.1,2.9,0,3.5,15.7,982.73,18.8,74.17,24.4,13.8,11.1
7.0,2.0,0,6.0,10.7,977.0,10.0,88.0,12.7,7.4,8.0
6.8,2.2,0,5.0,11.0,984.5,14.9,64.0,19.0,12.8,11.3
9.1,2.2,0,7.0,16.6,978.2,18.3,78.0,23.0,15.2,10.6
10.3,4.7,0,8.0,11.8,988.07,9.7,97.75,11.0,7.6,7.0
17.2,2.1,0,3.3,19.0,977.9,21.4,74.0,30.0,16.5,12.4
8.5,2.7,0,6.7,15.2,982.2,16.6,79.0,19.6,14.1,11.9
5.3,1.8,0,6.5,6.3,993.4,2.2,89.0,5.6,-0.5,-2.2
15.0,5.6,0,7.3,10.0,963.5,7.9,92.0,10.0,7.0,6.1
12.0,3.4,0,7.0,13.6,972.2,12.9,90.0,17.0,9.8,7.2
7.9,3.1,0,2.7,4.1,994.0,4.0,55.0,11.2,-2.5,-5.5
11.2,3.5,0,5.0,19.0,980.0,21.2,74.0,26.5,19.1,17.6
15.0,6.1,0,4.7,10.1,959.0,9.2,81.0,13.1,6.6,10.3
14.1,4.0,0,7.3,8.6,962.7,6.8,84.0,10.2,5.0,4.3
9.1,1.9,0,2.3,10.9,987.2,14.6,66.0,19.2,8.9,4.4
14.9,5.7,0,6.0,8.0,965.9,6.6,80.0,10.9,5.2,5.4
16.3,7.5,3,7.0,3.1,973.6,-6.3,77.0,-0.4,-7.5,-4.7
27.1,9.8,0,4.7,7.7,980.9,8.4,65.0,13.7,4.8,10.0
4.3,1.2,0,2.7,5.7,989.6,-0.5,97.0,5.2,-3.8,-6.7
14.5,5.9,0,4.7,5.7,972.2,5.2,67.0,9.0,0.6,-0.2
9.8,2.3,0,6.4,19.1,972.86,18.8,88.63,25.6,15.3,13.7
7.0,2.2,0,1.3,16.8,972.8,19.9,71.0,24.5,14.0,10.9
4.4,1.3,0,7.9,8.0,989.3,4.2,97.0,6.4,2.2,2.2
12.2,3.8,0,8.0,11.8,959.37,9.9,96.75,11.4,7.7,7.7
15.7,5.8,0,6.3,8.1,976.9,8.2,76.0,9.8,5.7,4.5
20.5,6.4,0,7.3,6.6,978.6,3.4,83.0,5.4,0.6,2.0
7.6,3.1,0,0.0,5.5,985.1,2.6,75.0,9.2,-1.4,-4.2
6.9,2.6,0,3.3,6.6,984.0,5.8,73.0,11.1,0.2,-2.1
9.2,2.4,0,6.1,10.9,979.6,13.9,71.0,18.9,7.4,5.0
7.8,2.4,0,7.3,5.1,993.8,-0.4,85.0,1.7,-1.8,-1.7
7.0,2.9,0,6.3,12.7,976.2,12.0,87.0,14.9,10.7,12.4
13.7,4.1,0,7.0,16.9,982.9,16.8,87.0,21.6,15.0,12.9
16.8,3.5,0,4.4,18.8,978.9,20.8,76.0,27.6,14.0,9.9
6.0,2.1,0,2.2,10.2,984.4,12.0,75.0,18.6,6.2,3.9
10.0,3.6,1,5.3,3.5,992.3,-7.3,97.0,-6.0,-8.6,-9.8
9.1,3.7,0,5.7,7.1,977.2,8.2,68.0,14.2,0.8,-2.0
10.0,4.7,0,4.7,6.5,971.4,11.5,49.0,17.7,5.0,3.8
18.5,4.9,0,8.0,12.5,968.7,11.2,87.0,16.2,7.9,8.8
6.6,2.6,0,7.7,6.7,979.8,2.2,93.0,4.0,-2.4,-6.1
11.3,5.0,0,8.0,5.8,979.9,0.2,94.0,1.5,-2.4,-4.1
15.2,5.8,0,7.3,8.1,968.1,4.8,94.0,6.1,2.8,0.6
7.2,3.0,5,4.2,4.7,983.3,-2.3,91.0,0.5,-5.3,-8.3
